,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
PHP,2016-06-06 00:00:00,2025-08-19 00:00:00,2296 days 00:00:00,100.0,132.0869775737445,32.086977573744505,133.10909725212898,100.0,1.7154747921717257,26.04409373931047,979 days 00:00:00,8,8,0,0.0,37.5,32.47820366884115,-12.482786885245895,20.855128425745264,-5.2233848420454425,41 days 16:00:00,8 days 09:36:00,2.135985118770051,4.010872196718061,0.3169019814853219,0.173680924220192,1.1924331556221837,0.5202256255549993
PHR,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,188.79012676112742,88.79012676112742,627.0455655134672,100.0,4.180658538115696,34.00560018381959,719 days 00:00:00,12,12,0,0.0,66.66666666666666,80.63117860465564,-20.033088235294105,16.756729220921418,-10.703583538628234,41 days 03:00:00,8 days 12:00:00,1.8799353929674514,7.399177230093953,0.6336826709328869,0.3115975324536561,1.2617238754269247,0.9818134942297969
PLX,2017-09-12 00:00:00,2025-08-19 00:00:00,1983 days 00:00:00,100.0,87.8564824513557,-12.143517548644297,-31.990448699060003,100.0,1.0857527455595066,22.292249256166823,1561 days 00:00:00,6,6,0,0.0,33.33333333333333,7.99225512528475,-9.388127090300996,6.422406260291595,-6.082900686753383,31 days 00:00:00,13 days 12:00:00,0.47781365404182724,-2.023919591440717,-0.20162053749755235,-0.10563461327489751,0.8844743020827158,-0.28503999757174103
PNJ,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,80.74735363992617,-19.252646360073825,178.88464655190788,100.0,2.2047998038836996,33.65650317337276,1074 days 00:00:00,11,11,0,0.0,36.36363636363637,10.309574468085128,-9.997142857142833,5.9189009094114615,-6.084476747602772,33 days 00:00:00,11 days 03:25:42.857142857,0.5586729084695995,-1.7502405781885297,-0.3538182430266662,-0.09901255001196038,0.8393850558270513,-0.4798846981404496
POW,2018-07-26 00:00:00,2025-08-19 00:00:00,1756 days 00:00:00,100.0,124.29231601046943,24.292316010469435,28.012643224021573,100.0,1.134695504599835,29.114361924497157,898 days 00:00:00,6,5,1,20.995810949287062,40.0,22.000000000000004,-8.886956521739108,12.590037593984968,-6.3565352156543184,40 days 12:00:00,13 days 16:00:00,1.1644758180400037,0.6593010122364769,0.37175799762797035,0.1588199067790289,1.2065372088440371,0.5622138960510947
PVD,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,69.44334797625619,-30.55665202374381,-13.222048067716653,100.0,1.128966113161145,34.45930263931204,1591 days 00:00:00,7,7,0,0.0,42.857142857142854,3.6922077922078036,-15.472482014388477,2.310780279806039,-10.178169178239378,28 days 00:00:00,15 days 18:00:00,0.14024435340440122,-4.365236003391973,-0.4539463776964767,-0.16296329985702798,0.7806671983388151,-0.5783885171522455
PVI,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,128.94938988503154,28.949389885031536,276.7735297709182,100.0,2.778281333750691,24.383186506614106,1579 days 00:00:00,12,12,0,0.0,41.66666666666667,18.92545824847252,-5.531152061068697,10.3587144146808,-3.2062377212649893,36 days 04:48:00,9 days 20:34:17.142857142,2.0698364751136205,2.412449157085962,0.3890069494657877,0.16863534724893653,1.212451368995568,0.6178329993607762
PVS,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,79.48882191474152,-20.51117808525848,178.94034132752648,100.0,2.045592947312358,39.71674211096786,1142 days 00:00:00,11,11,0,0.0,27.27272727272727,9.460909104593485,-9.127234042553182,7.497492668074523,-5.39703225285511,39 days 08:00:00,16 days 21:00:00,0.5004958157692008,-1.8646525532053193,-0.12105484538116174,-0.08995669998796872,0.9500098686976858,-0.17039181905328507
PVT,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,73.52152231167905,-26.47847768832095,143.02576446223387,100.0,3.021935912936472,51.212653646473385,1137 days 00:00:00,15,15,0,0.0,20.0,37.910525930339766,-12.735984076086948,18.140034647046797,-6.267506675954718,47 days 08:00:00,11 days 14:00:00,0.659090079211157,-1.7652318458880627,-0.22318332235914656,-0.09290814257880968,0.9100274957492219,-0.3099088505563929
QNS,2017-05-19 00:00:00,2025-08-19 00:00:00,2064 days 00:00:00,100.0,100.58792341124962,0.5879234112496192,-5.38726330372662,100.0,1.166188214367162,15.182117061399511,1134 days 00:00:00,6,6,0,0.0,33.33333333333333,8.219540739798196,-7.652301008935606,7.732056826061941,-3.475011185295398,37 days 00:00:00,14 days 12:00:00,1.0430723228293297,0.09798723520827002,0.047479375862726214,0.006831611661457971,1.0262402833075022,0.07383159633004673
QTP,2017-08-07 00:00:00,2025-08-19 00:00:00,2008 days 00:00:00,100.0,87.88085264888947,-12.119147351110527,74.53018333774139,100.0,2.059281274517347,24.367269932189537,1839 days 00:00:00,11,11,0,0.0,36.36363636363637,13.229525870469875,-12.599696182180168,7.016513716154224,-5.441344656235673,31 days 18:00:00,14 days 20:34:17.142857143,0.6773600708114783,-1.1017406682827753,-0.11207710458591405,-0.09524802459692716,0.9489961997502605,-0.16071029943863524
REE,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,88.6934191532651,-11.306580846734903,289.26716355996047,100.0,2.337830431826398,37.33875693945497,1175 days 00:00:00,11,11,0,0.0,27.27272727272727,38.04065281899112,-24.63330203946976,18.624653316098158,-7.0215780516382855,56 days 00:00:00,12 days 21:00:00,0.8292308914171896,-1.0278709860668123,-0.050378280697581074,-0.050447704787008336,0.9745291281312786,-0.062288456898937875
SAB,2017-05-05 00:00:00,2025-08-19 00:00:00,2074 days 00:00:00,100.0,78.03650273927758,-21.96349726072242,-74.59840041983362,100.0,1.2678550171568694,26.655888620343664,1926 days 00:00:00,7,7,0,0.0,28.57142857142857,3.1698585418933813,-9.275028037383182,1.6639615290112475,-5.430475038589801,24 days 00:00:00,9 days 09:36:00,0.11817898223656736,-3.1376424658174917,-0.49252792253606215,-0.16020959265546453,0.6786555612410058,-0.6919387786230428
SAS,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,95.30020083623147,-4.699799163768532,100.10397113846227,100.0,1.7017653912905486,33.11608897661229,1721 days 00:00:00,10,10,0,0.0,20.0,30.697416080218726,-8.860668516501383,20.935992211934195,-5.0927636153281775,21 days 00:00:00,13 days 21:00:00,0.8717112315532931,-0.4699799163768499,0.026654170388725234,-0.02295063464231251,1.0180352588186783,0.04311880533559372
SBH,2018-10-25 00:00:00,2025-08-19 00:00:00,1701 days 00:00:00,100.0,51.31821628832613,-48.68178371167387,146.65143911529185,100.0,1.8853671819402136,51.42570459445815,1636 days 00:00:00,14,14,0,0.0,35.714285714285715,10.245028049879396,-16.41608339538357,3.938414265306371,-8.95989412331491,16 days 04:48:00,14 days 16:00:00,0.2076060052221049,-3.477270265119562,-0.261335902874549,-0.25935878866746587,0.8576672571325769,-0.3579082535346434
SBT,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,172.0696984420042,72.06969844200421,13.82236056420827,100.0,1.7115252309973004,36.52653339061579,1134 days 00:00:00,8,7,1,62.42985807951135,42.857142857142854,23.487628865979584,-8.917688679245275,11.752026021280193,-5.572308575646143,37 days 00:00:00,13 days 18:00:00,1.3602695052046831,1.3771200517846927,0.7380854616459349,0.24591554971025706,1.4490729881345212,1.203701041816921
SCG,2021-09-01 00:00:00,2025-08-19 00:00:00,982 days 00:00:00,100.0,92.9448092835655,-7.055190716434495,3.3702854230370116,100.0,0.563989598680618,18.226600985221676,743 days 00:00:00,3,3,0,0.0,33.33333333333333,1.1419402985074845,-6.377185501066088,1.1419402985074845,-4.114833352036794,17 days 00:00:00,12 days 00:00:00,0.12936983705317812,-2.351730238811498,-0.18642507209442782,-0.14719165666399187,0.8493776346801002,-0.3176751653593397
SCR,2016-06-06 00:00:00,2025-08-19 00:00:00,2298 days 00:00:00,100.0,144.8723938881438,44.87239388814379,5.26315789473657,100.0,2.291264922365647,31.29770992366413,904 days 00:00:00,9,9,0,0.0,55.55555555555556,35.319577946768064,-14.250051706308161,14.75488236404746,-6.983408714698861,31 days 09:36:00,19 days 18:00:00,2.322798843331205,4.985821543127094,0.38558940281509163,0.1937674397989041,1.1774190007838499,0.5734184134518212
SCS,2017-11-29 00:00:00,2025-08-19 00:00:00,1921 days 00:00:00,100.0,118.30302258793797,18.303022587937974,-45.51616201494674,100.0,2.234887593727031,33.280445350725444,1829 days 00:00:00,9,9,0,0.0,33.33333333333333,42.822453568340016,-11.489961389961383,17.025520887728803,-4.299355986152622,49 days 08:00:00,9 days 16:00:00,1.542017058775512,2.033669176437552,0.3197070293483308,0.0975087131080235,1.1671290428775207,0.5005108174916746
SEA,2017-05-24 00:00:00,2025-08-19 00:00:00,2061 days 00:00:00,100.0,69.11787189822994,-30.88212810177006,175.53167700100985,100.0,0.6613506512006271,31.558042613797436,1814 days 00:00:00,4,4,0,0.0,0.0,-2.243073224852049,-12.137735849056588,,-8.745942381030805,,11 days 12:00:00,0.0,-7.720532025442517,-0.5118231267268997,-0.20064310696507892,0.5784063519021752,-0.6238837473660312
SGB,2021-03-11 00:00:00,2025-08-19 00:00:00,1109 days 00:00:00,100.0,97.96224390846415,-2.0377560915358544,7.821145506206206,100.0,0.3937989452408501,5.061619718309861,525 days 00:00:00,2,2,0,0.0,50.0,0.044030534351156905,-2.0829081825751086,0.044030534351156905,-2.0829081825751086,23 days 00:00:00,1 days 00:00:00,0.020699104890176245,-1.018878045767922,-0.12369231735110793,-0.1334186074466655,0.901284382180421,-0.1834634454236532
SGP,2016-09-14 00:00:00,2025-08-19 00:00:00,2233 days 00:00:00,100.0,117.29500417498124,17.295004174981244,240.14295596034162,100.0,1.6398549901715977,23.105856130641122,1031 days 00:00:00,8,7,1,-7.296382169277933,57.14285714285714,23.47154285714286,-6.5812775330396285,9.931395408761084,-4.720064615776003,27 days 00:00:00,16 days 00:00:00,2.705834975671575,3.513055192037027,0.23793334298070998,0.11433442878941008,1.136462151073209,0.3465864395065503
SHB,2016-06-06 00:00:00,2025-08-19 00:00:00,2300 days 00:00:00,100.0,71.92070368014707,-28.07929631985293,351.34520192838517,100.0,1.4360136137925188,45.63778648784494,2076 days 00:00:00,8,8,0,0.0,25.0,11.26393442622955,-16.345454545454537,6.684659520807079,-7.162954483190524,30 days 12:00:00,12 days 20:00:00,0.31200979867271367,-3.509912039981616,-0.3300371814137712,-0.1116674913538089,0.803999581029265,-0.41162169399832915
SHS,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,317.01844370335954,217.01844370335954,524.1063515947982,100.0,2.0144255340327044,19.02064472058894,734 days 00:00:00,5,5,0,0.0,100.0,69.39150473586639,1.53739130434783,28.103784353501,,38 days 09:36:00,,inf,43.40368874067191,1.0813759748605183,1.0549053102684767,1.7653288286428086,1.9368887684739784
SIP,2019-10-24 00:00:00,2025-08-19 00:00:00,1448 days 00:00:00,100.0,63.76396852328757,-36.23603147671243,-28.610545435662615,100.0,0.5312583218637361,54.355371236660176,508 days 00:00:00,3,3,0,0.0,33.33333333333333,18.09940412386318,-44.41855233126834,18.09940412386318,-23.672087553534517,29 days 00:00:00,20 days 12:00:00,0.3328829807982859,-12.07867715890415,-0.21693249114223637,-0.19727822789256425,0.7350762415627219,-0.22506038676546952
SJG,2018-07-11 00:00:00,2025-08-19 00:00:00,1776 days 00:00:00,100.0,45.20158731532981,-54.7984126846702,141.75824175824238,100.0,1.3760258200866078,65.7601534331999,920 days 00:00:00,9,9,0,0.0,33.33333333333333,14.889827350015866,-25.941104294478535,9.724413615229128,-15.979044617552548,27 days 08:00:00,8 days 12:00:00,0.3133579888739749,-6.0887125205189125,-0.48953115473129377,-0.22896762963544892,0.7537232810322172,-0.6369491483772581
SJS,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,119.57265362531993,19.57265362531993,242.78528208403262,100.0,3.1261252338052534,28.206875604767852,1080 days 00:00:00,15,15,0,0.0,60.0,41.85381882770871,-11.735063559322024,8.520514650926886,-8.035979239923071,27 days 13:20:00,14 days 00:00:00,1.3678239575838136,1.3048435750213283,0.24614635323564105,0.10187463947643384,1.0944185476835664,0.37202340629102026
SNZ,2018-04-16 00:00:00,2025-08-19 00:00:00,1835 days 00:00:00,100.0,79.54860408260437,-20.45139591739563,214.35602288708938,100.0,1.3438140734059596,45.15429018988467,1497 days 00:00:00,7,7,0,0.0,14.285714285714285,30.361832308190483,-10.608151499320288,30.361832308190483,-7.873273242728889,36 days 00:00:00,7 days 20:00:00,0.5736662968225462,-2.9216279881993756,-0.14589900627929667,-0.09853089782956564,0.9036210839259068,-0.210473778302947
SSB,2021-08-13 00:00:00,2025-08-19 00:00:00,1002 days 00:00:00,100.0,96.15878818791293,-3.841211812087067,-43.13186813186818,100.0,0.29334018678005547,4.305747020724326,745 days 00:00:00,2,1,1,-0.5611585320338008,0.0,-3.283333333333318,-3.283333333333318,,-3.283333333333318,,13 days 00:00:00,0.0,-3.280053280053265,-1.2197645529551218,-0.32902432377420293,0.16957127185517448,-1.2759882279757042
SSH,2021-12-23 00:00:00,2025-08-19 00:00:00,909 days 00:00:00,100.0,122.17641418863907,22.17641418863907,-1.8841173005301082,100.0,0.7618309492690756,36.39719051884613,162 days 00:00:00,4,3,1,6.442912888621265,33.33333333333333,19.626288022070234,-1.9942307692307581,19.626288022070234,-1.6334279702529677,19 days 00:00:00,13 days 12:00:00,5.517787013715916,5.244500433339266,0.48209988142974014,0.23009889777545875,1.4777812103184094,0.9380889970134024
SSI,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,195.65563581195636,95.65563581195636,157.00265760027125,100.0,2.6611052494683447,26.634361546035944,787 days 00:00:00,10,10,0,0.0,60.0,52.20404214729203,-10.232390381895314,16.304787071648633,-4.145336344672901,35 days 12:00:00,21 days 18:00:00,6.4204631562465675,9.56556358119564,0.6836335839763128,0.4214086114496078,1.3231372798044794,1.0813545578756778
STB,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,238.6824089781518,138.6824089781518,343.33333333333564,100.0,4.235970803597989,23.933649289099524,881 days 00:00:00,12,12,0,0.0,66.66666666666666,55.06382978723404,-8.419620253164533,15.995485580185251,-5.991922563007343,43 days 12:00:00,12 days 06:00:00,4.248054012975895,11.556867414845987,0.7785712984148789,0.6176966461380282,1.309632691754225,1.1980056389888492
SZC,2019-06-14 00:00:00,2025-08-19 00:00:00,1546 days 00:00:00,100.0,83.8471407313322,-16.152859268667797,113.23826235718361,100.0,1.297209745779387,44.65866073438822,870 days 00:00:00,7,6,1,1.2275745447696664,33.33333333333333,15.095583853434064,-15.861426631364228,12.473864861273588,-9.887318038751125,29 days 12:00:00,11 days 12:00:00,0.6030732518666413,-2.896738968906244,-0.10911935929363065,-0.09122645925591387,0.9260325218934217,-0.1501610528358186
TAL,2024-06-07 00:00:00,2025-08-19 00:00:00,293 days 00:00:00,100.0,109.56733461539835,9.567334615398352,91.592261904762,100.0,0.20957711152710812,7.874470542934155,109 days 00:00:00,1,1,0,0.0,100.0,9.576901950013749,9.576901950013749,9.576901950013749,,24 days 00:00:00,,inf,9.567334615398353,0.8264734285038937,1.5309242079856846,1.5229957159681582,1.5378507220766617
TCB,2018-10-22 00:00:00,2025-08-19 00:00:00,1704 days 00:00:00,100.0,50.92671123589645,-49.07328876410355,36.11111111111005,100.0,2.6219010649668055,65.04050751465304,1051 days 00:00:00,14,13,1,1.2495232363950421,38.46153846153847,36.51538461538464,-49.66311306861405,10.872629525644204,-12.20126340434332,34 days 14:24:00,12 days 09:00:00,0.49315803963390603,-3.8709855384998915,-0.2896188371795114,-0.2069163582544231,0.8529362116323368,-0.31931629203417217
TCH,2017-03-01 00:00:00,2025-08-19 00:00:00,2118 days 00:00:00,100.0,57.484094269502194,-42.515905730497806,61.47169413654257,100.0,1.6356569599581183,50.20206250836359,1593 days 00:00:00,11,11,0,0.0,45.45454545454545,15.334688995215318,-23.846542553191476,6.640145546081741,-13.275024276440718,26 days 04:48:00,10 days 16:00:00,0.32525973205243625,-3.865082339136162,-0.5243274278134468,-0.18127413930854022,0.7896419960675359,-0.6790687439126537
TDM,2016-08-23 00:00:00,2025-08-19 00:00:00,2241 days 00:00:00,100.0,75.50127424452504,-24.498725755474965,206.5713150032672,100.0,2.994431330177574,37.80394282601407,2006 days 00:00:00,20,19,1,1.7270112594228948,31.57894736842105,17.686058003169567,-15.279245283018847,4.180158273817903,-3.9829748928013045,24 days 20:00:00,12 days 18:27:41.538461538,0.41123088288856596,-1.3803019481525185,-0.12658588355754344,-0.11834530608504826,0.938525177883422,-0.18001833660651534
THD,2020-11-06 00:00:00,2025-08-19 00:00:00,1192 days 00:00:00,100.0,61.37098489138346,-38.62901510861654,55.13769201948231,100.0,0.8623458662483118,41.83714733203935,947 days 00:00:00,5,5,0,0.0,40.0,2.6971000000000194,-28.742857142857144,2.5041309740883104,-15.902308029511007,42 days 00:00:00,22 days 00:00:00,0.10723348589514842,-7.725803021723307,-1.1154306346143692,-0.33191154605974504,0.44676094823708457,-1.1484677233509721
TID,2019-05-15 00:00:00,2025-08-19 00:00:00,1568 days 00:00:00,100.0,109.79489452315339,9.794894523153388,18.20000000000066,100.0,1.790418715649374,45.89754512057229,942 days 00:00:00,8,8,0,0.0,25.0,79.21067043682434,-23.719360496492158,47.31870247263714,-9.712346502872064,30 days 00:00:00,14 days 08:00:00,1.1388643558704352,1.2243618153941735,0.2242431246730492,0.04791152282586937,1.1232967205665196,0.33005900695810514
TIN,2022-05-30 00:00:00,2025-08-19 00:00:00,807 days 00:00:00,100.0,84.0060934915707,-15.993906508429303,158.61770398288812,100.0,0.1839902835753287,16.257380165289252,270 days 00:00:00,1,1,0,0.0,0.0,-16.009900414937732,-16.009900414937732,,-16.009900414937732,,9 days 00:00:00,0.0,-15.993906508429307,-0.7045050282244502,-0.4662448372970089,0.14808760910535207,-0.7093651280354835
TLG,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,113.05103989591353,13.051039895913533,31.371412582477063,100.0,2.25725885848299,20.327588303252625,1499 days 00:00:00,10,10,0,0.0,40.0,24.66008939135,-8.140107994452197,10.870174620995241,-4.421991707445123,30 days 00:00:00,15 days 00:00:00,1.4400579435236014,1.3051039895913545,0.22178053374345308,0.09657777523563851,1.1272362650383994,0.327055382268488
TMP,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,103.3359544019204,3.3359544019204037,283.63964326740285,100.0,2.531762343840562,29.997175334958335,2133 days 00:00:00,14,14,0,0.0,42.857142857142854,15.142784714285737,-15.328459530026153,6.601557618313582,-4.0868283201050435,33 days 08:00:00,12 days 03:00:00,1.106737100304924,0.23828245728002795,0.1092067689379684,0.017382942586584738,1.0534524461078367,0.15014135847896104
TMS,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,169.49765460197364,69.49765460197365,33.968071047257986,100.0,1.8012637922464567,12.334866710719862,942 days 00:00:00,8,8,0,0.0,50.0,40.75117493472583,-2.761538461538459,16.077637715481885,-0.8986244946179538,30 days 18:00:00,24 days 06:00:00,20.18575959851565,8.68720682524671,0.6143068910386191,0.7071515093268721,1.3426088520424257,0.9814285653222108
TOS,2022-01-26 00:00:00,2025-08-19 00:00:00,887 days 00:00:00,100.0,105.27249907317818,5.272499073178182,415.27086338546025,100.0,1.286806033412038,13.625864370211321,336 days 00:00:00,7,6,1,3.6874452239191413,50.0,6.267081036706923,-5.714662244202909,4.204837782884385,-3.488666296895182,18 days 00:00:00,12 days 16:00:00,1.1498932948224336,0.26417564154317286,0.21344838051211792,0.15682519492460817,1.096132906815946,0.34418506601770343
TPB,2018-09-11 00:00:00,2025-08-19 00:00:00,1733 days 00:00:00,100.0,53.82800100747373,-46.17199899252627,27.42985717809676,100.0,1.364398797568736,56.862325251180046,947 days 00:00:00,8,8,0,0.0,25.0,14.301612903225818,-45.52922853578391,8.121163594470062,-10.287848347114405,27 days 12:00:00,20 days 00:00:00,0.24436175283069922,-5.771499874065784,-0.2735323618391713,-0.21508249094206564,0.7861425354720826,-0.2896995644136394
TVN,2016-06-15 00:00:00,2025-08-19 00:00:00,2296 days 00:00:00,100.0,52.43079701600706,-47.56920298399294,33.82262996941823,100.0,0.9997753080118463,50.3845536224517,2098 days 00:00:00,7,7,0,0.0,0.0,-2.6629268292682826,-14.643373493975895,,-8.714463000671195,,11 days 17:08:34.285714285,0.0,-6.7956004262847065,-0.7624585325128814,-0.1936154023932044,0.519104284583378,-0.9166660104943066
VAB,2021-12-08 00:00:00,2025-08-19 00:00:00,912 days 00:00:00,100.0,100.99671059432029,0.9967105943202911,-4.819019966607041,100.0,0.5419228207082611,22.909115295746037,419 days 00:00:00,3,3,0,0.0,33.33333333333333,30.555137277101636,-16.891002083727972,30.555137277101636,-11.906576680370854,36 days 00:00:00,9 days 00:00:00,1.044058417680089,0.3322368647734306,0.09387918679428586,0.01736063440366669,1.0632174557289602,0.12804419547891724
VBB,2019-12-17 00:00:00,2025-08-19 00:00:00,1415 days 00:00:00,100.0,86.0849564563594,-13.915043543640607,-8.73335153153545,100.0,1.2758164825195004,18.562298123376824,1404 days 00:00:00,7,7,0,0.0,28.57142857142857,15.7778899082569,-12.903592029365491,8.776272547908647,-5.957215672676406,21 days 12:00:00,12 days 00:00:00,0.5181134449863288,-1.9878633633772291,-0.25786910027892285,-0.2042460631595235,0.8462497358248066,-0.3230112624874375
VCB,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,132.2332821459712,32.23328214597119,94.6876546747068,100.0,2.3386404690635123,14.136625397018188,1148 days 00:00:00,10,9,1,-2.194001435231911,55.55555555555556,28.564980544747097,-5.301276595744668,9.421660564921085,-3.2647138649154126,35 days 19:12:00,13 days 00:00:00,3.109756613867983,3.8252537312447874,0.4178340394894629,0.32027770371790415,1.2153942489071081,0.6428059954981516
VCF,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,81.24212611550917,-18.757873884490834,249.99377123525684,100.0,2.277663047744447,31.70589036283367,1583 days 00:00:00,12,12,0,0.0,16.666666666666664,18.20263157894739,-9.462323735408553,9.235334529713155,-3.675664252102804,23 days 00:00:00,11 days 12:00:00,0.4716253485334787,-1.563156157040901,-0.1649540913461444,-0.10215075994922028,0.901831938835797,-0.22737525759338278
VCG,2016-06-06 00:00:00,2025-08-19 00:00:00,2299 days 00:00:00,100.0,54.00424526308061,-45.99575473691939,173.56070382653348,100.0,2.0927380102536266,48.578895949985636,1920 days 00:00:00,13,13,0,0.0,23.076923076923077,5.997741632653075,-23.612050266357627,4.027128830822076,-6.870623967648931,23 days 00:00:00,12 days 19:12:00,0.16486341290463094,-3.5381349797630306,-0.5681523167684414,-0.19182066509916218,0.6967985428296277,-0.6675543640693111
VCI,2017-11-24 00:00:00,2025-08-19 00:00:00,1930 days 00:00:00,100.0,168.01478866498627,68.01478866498628,106.30017318460139,100.0,2.9696572543194555,35.7489417922539,733 days 00:00:00,9,9,0,0.0,66.66666666666666,41.98651026392962,-21.946919164689817,18.722738008685305,-14.565682435667718,43 days 00:00:00,11 days 16:00:00,1.7828500953904058,7.557198740554028,0.5427484294371869,0.28841897134152267,1.238233661826695,0.7650336139008669
VCR,2016-06-06 00:00:00,2025-08-19 00:00:00,2298 days 00:00:00,100.0,424.7526659288856,324.7526659288856,1581.8518518518563,100.0,4.134991402080635,23.68858881522118,1444 days 00:00:00,9,9,0,0.0,55.55555555555556,102.70451127819547,-8.702127659574451,45.775992098792614,-5.675123748320583,40 days 14:24:00,13 days 12:00:00,9.343602501470533,36.083629547653956,0.9848248313438787,1.090215326165208,1.6175463828639431,1.8661393372351314
VCS,2016-06-06 00:00:00,2025-08-19 00:00:00,2304 days 00:00:00,100.0,102.51903064357559,2.51903064357559,89.96732611318241,100.0,1.3299372836624035,22.18343868113452,1469 days 00:00:00,7,6,1,-0.5065408797546667,50.0,14.906562756357669,-12.970721649484517,7.513842702695123,-5.810986169517479,31 days 16:00:00,20 days 16:00:00,1.1659488834129645,0.5042619205550429,0.09193130031107825,0.017801542399796467,1.0593140185098526,0.1227568683350152
VDS,2016-06-06 00:00:00,2025-08-19 00:00:00,2297 days 00:00:00,100.0,111.45636195623258,11.456361956232584,192.69470760717473,100.0,2.0009570789262194,48.49556969473628,1024 days 00:00:00,11,11,0,0.0,45.45454545454545,35.915521290717884,-30.709204787058837,18.711791241622116,-10.946824391759634,38 days 19:12:00,13 days 12:00:00,1.1773587833383707,1.0414874505665965,0.20099070531790744,0.03584752400705538,1.0940320599917825,0.2727258043345557
VEA,2018-11-19 00:00:00,2025-08-19 00:00:00,1684 days 00:00:00,100.0,100.48067176315489,0.4806717631548878,37.403440139753805,100.0,0.9282485422732483,26.047100425762665,1598 days 00:00:00,4,4,0,0.0,25.0,27.291366374030133,-14.201640103066214,27.291366374030133,-7.441820575296844,60 days 00:00:00,13 days 00:00:00,1.0179466093038563,0.12016794078872284,0.05962705471413477,0.00399230793207032,1.0371346834655073,0.07998652786780076
VEF,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,145.55807540417442,45.55807540417442,91.09525618500456,100.0,2.6064074595822415,40.60684059059541,1037 days 00:00:00,10,10,0,0.0,40.0,64.35096823387236,-15.012509752925867,31.51512674304317,-10.12020409252587,35 days 12:00:00,13 days 00:00:00,1.5637571961691832,4.555807540417437,0.3729215343501772,0.1509675190215739,1.2240815446190654,0.6547226813153875
VGC,2016-06-06 00:00:00,2025-08-19 00:00:00,2292 days 00:00:00,100.0,154.48036238007947,54.48036238007947,363.6322265673025,100.0,2.9433543503877737,30.657554018611776,844 days 00:00:00,11,11,0,0.0,54.54545454545454,33.88628745343368,-17.81475516074118,17.586479117469512,-9.661442186427156,34 days 12:00:00,11 days 04:48:00,1.7119741071019408,4.952760216370861,0.4368059283287595,0.23391213111842854,1.215134904668728,0.6816886483256009
VGI,2019-02-20 00:00:00,2025-08-19 00:00:00,1624 days 00:00:00,100.0,255.50950813606403,155.50950813606403,312.26178401750883,100.0,2.4085255641935075,27.43311339407844,811 days 00:00:00,8,8,0,0.0,50.0,105.81435386242437,-5.724212407454685,35.44055966673824,-2.8417439699794493,46 days 18:00:00,9 days 12:00:00,7.736447430714138,19.438688517008003,1.0222116278389395,0.855585107113283,1.4893021958151502,1.7439720676463382
VGR,2018-09-04 00:00:00,2025-08-19 00:00:00,1739 days 00:00:00,100.0,138.2772707597656,38.277270759765614,260.1402429830944,100.0,3.1371941883934187,24.316192094144004,613 days 00:00:00,13,13,0,0.0,46.15384615384615,21.40431497017178,-11.62937854557589,9.799771099238368,-3.0430667849270048,24 days 04:00:00,15 days 17:08:34.285714285,2.4748274354415165,2.944405443058894,0.378296074704002,0.2894803896794743,1.2539008429058849,0.5715416464538081
VGT,2017-06-01 00:00:00,2025-08-19 00:00:00,2055 days 00:00:00,100.0,151.8762013208597,51.87620132085971,32.97946131396934,100.0,1.980667490265522,35.60944479897895,1135 days 00:00:00,9,8,1,0.48814221188547435,50.0,75.79025967254147,-11.618187808895918,23.585767186566972,-7.784892004782725,37 days 06:00:00,14 days 06:00:00,2.3960948089048375,6.423507388621781,0.44729391629558846,0.21637195065587841,1.240390672710479,0.7283895603669998
