,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
GIL,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,141.12695802447175,41.12695802447175,-30.51670818258071,100.0,2.2892220105746284,48.10033745905681,1089 days 00:00:00,8,7,1,-18.13462287720418,57.14285714285714,61.457031250000014,-25.431153846153826,32.58414626348956,-17.235168506692442,52 days 18:00:00,12 days 00:00:00,1.526383153900835,8.465940128810846,0.37898018409672607,0.116611943008689,1.1742393199359533,0.5591984673948374
GMD,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,115.54666785383903,15.546667853839025,216.28024383712088,100.0,2.2839183703875903,16.410096688045563,988 days 00:00:00,11,10,1,5.834920960271845,50.0,11.944324241181317,-5.6453631395348705,5.531211717003727,-3.375027076680824,28 days 14:24:00,11 days 14:24:00,1.5101273241101851,0.9711746893567157,0.25695609237042677,0.14111090032177254,1.1258651862472095,0.3935992480604774
GVR,2018-08-10 00:00:00,2025-08-20 00:00:00,1749 days 00:00:00,100.0,232.30629856369535,132.30629856369535,327.3651735701988,100.0,3.139227708214352,16.143063729084982,500 days 00:00:00,10,9,1,-3.4820694099927607,77.77777777777779,37.67058823529412,-2.773913043478253,14.528541517059132,-2.526182921739113,35 days 13:42:51.428571428,18 days 12:00:00,14.649802276526403,15.087596441520903,0.9422215177350406,1.191359272087433,1.394276730208607,1.5810598426467395
HAG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,101.00336237455154,1.0033623745515428,103.7499999999997,100.0,0.8875351593901337,17.945307650669697,1531 days 00:00:00,5,4,1,7.342262826847005,50.0,4.681883194278918,-8.352883569096829,2.513892416811599,-5.534765990462981,25 days 00:00:00,6 days 00:00:00,0.43656471700780286,-1.5847251130738638,0.06039466246559627,0.008820456451721385,1.051086425310682,0.09746968115119753
HAH,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,73.83308023962411,-26.16691976037589,236.02352647327217,100.0,2.4899346561182236,74.58881587621178,981 days 00:00:00,12,12,0,0.0,50.0,104.66192052980132,-55.5271355777945,22.795795709559386,-16.992107886557715,37 days 12:00:00,10 days 20:00:00,0.8449537968459102,-2.1805766466979932,0.050028092822772346,-0.06290797145943282,1.032069625441315,0.056407835248264725
HAN,2017-03-16 00:00:00,2025-08-20 00:00:00,2108 days 00:00:00,100.0,91.10760775640931,-8.892392243590692,-5.2477195812830395,100.0,1.0795298005319163,46.60201732729836,933 days 00:00:00,5,5,0,0.0,40.0,31.636263736263732,-31.0781818181818,20.377351414048505,-13.04715034965033,23 days 12:00:00,16 days 16:00:00,0.8185427137242641,-1.7784784487181362,0.03683226044763769,-0.03432456556767763,1.0339157705958812,0.054861952049342
HAX,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,93.88468202291507,-6.115317977084928,99.7906675986166,100.0,3.0455236078273913,51.95431250491735,1056 days 00:00:00,14,14,0,0.0,42.857142857142854,41.73738402167669,-37.733195543816436,16.122571441789056,-10.189958297930813,32 days 16:00:00,12 days 21:00:00,0.9454033905458106,-0.43680842693463795,0.08731601631260598,-0.019145620372399114,1.0399106893211656,0.11140641043593243
HBC,2016-06-06 00:00:00,2025-08-20 00:00:00,2296 days 00:00:00,100.0,69.3805637216169,-30.619436278383105,13.712563686193535,100.0,1.4046450535909452,34.24054991979483,1967 days 00:00:00,8,8,0,0.0,37.5,6.97320490367778,-12.293157894736822,3.55644839855769,-8.900202708554868,20 days 16:00:00,10 days 04:48:00,0.2395221617348573,-3.827429534797889,-0.5399717797349539,-0.16488635311799507,0.7148511704981064,-0.7025312651390491
HCM,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,110.88588725033259,10.885887250332587,133.5306428349855,100.0,2.7284608106652497,32.989499808206816,1031 days 00:00:00,12,12,0,0.0,41.66666666666667,36.140228245363765,-17.237209302325585,17.825532886258667,-9.254832429994083,38 days 14:24:00,12 days 10:17:08.571428571,1.142951075680913,0.9071572708610498,0.18256401672584038,0.050029557110604,1.0733262238231378,0.2609425910484791
HDB,2018-06-05 00:00:00,2025-08-20 00:00:00,1803 days 00:00:00,100.0,102.08420700746713,2.0842070074671284,26.102307977588612,100.0,1.9182619189525993,19.129764886378528,886 days 00:00:00,10,10,0,0.0,50.0,22.588859416445626,-10.302247191011224,6.638868859422155,-5.508859340931808,25 days 14:24:00,12 days 14:24:00,1.076761489395856,0.20842070074671293,0.0938522550114105,0.021875021078321944,1.0420108203365803,0.1316259353134097
HDC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,120.96278070505234,20.96278070505234,476.4117027547507,100.0,2.727672585977189,46.845455975276394,948 days 00:00:00,14,14,0,0.0,28.57142857142857,41.957800000000006,-14.227054794520436,21.16914196608003,-5.251701681711732,49 days 18:00:00,15 days 04:48:00,1.380626174664188,1.4973414789323094,0.25973633535329227,0.06533923177443952,1.1230798565266777,0.3279874109090047
HDG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,78.68049242748772,-21.31950757251228,183.68430767106125,100.0,1.7089459555933064,47.552973997395654,949 days 00:00:00,8,7,1,-4.89808237802616,42.857142857142854,42.08517447027985,-38.103985231303476,17.734020416304922,-13.29781392244153,33 days 00:00:00,14 days 00:00:00,0.768226718512895,-2.34591788492659,-0.0354844371943614,-0.07838161707496183,0.969983388706695,-0.039883854567970486
HGM,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,165.69257564553388,65.69257564553388,1035.4583718021725,100.0,1.8690820253369944,37.238235362655445,1604 days 00:00:00,9,9,0,0.0,22.22222222222222,149.47181926278245,-11.562017167381969,76.93460366124197,-6.18600064594542,39 days 00:00:00,11 days 00:00:00,2.5548756450427943,7.299175071725986,0.4462234849810951,0.2236497725159576,1.305201828907,0.6773236556629104
HHC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,132.23620207474517,32.236202074745165,466.9422345391946,100.0,2.070312484370522,42.97376175287859,2103 days 00:00:00,8,8,0,0.0,37.5,43.25898222819569,-15.43898305084745,25.5514614279076,-7.142070520612763,49 days 08:00:00,14 days 04:48:00,1.6104672100546569,4.02952525934314,0.3045306196507158,0.10532014063008502,1.1871118831802125,0.44732720731911046
HHS,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,102.93754563437295,2.9375456343729525,120.83662234554149,100.0,3.0375095379733854,46.63655594867919,1365 days 00:00:00,16,16,0,0.0,56.25,48.657654075546716,-16.685207692307692,10.485128306756229,-10.854273716051544,27 days 00:00:00,11 days 17:08:34.285714285,1.0391895060087044,0.18359660214830775,0.142119084978774,0.009857410012367125,1.0528098615522428,0.20429196834673974
HHV,2016-06-06 00:00:00,2025-08-20 00:00:00,2295 days 00:00:00,100.0,33.67332988475739,-66.3266701152426,71.19099578694652,100.0,1.7771245489011078,76.20481561136451,1476 days 00:00:00,14,13,1,3.3589146560045506,7.6923076923076925,0.06586078938492686,-24.199999999999992,0.06586078938492686,-9.250876165701703,57 days 00:00:00,18 days 02:00:00,0.0009391389691307861,-5.360429597788245,-0.775811325129544,-0.2085899846526047,0.5153286222658541,-0.9294283816915008
HNA,2018-03-01 00:00:00,2025-08-20 00:00:00,1858 days 00:00:00,100.0,58.266683080576385,-41.733316919423615,137.50124738049925,100.0,1.3406695823883974,45.83983145332982,1570 days 00:00:00,9,9,0,0.0,22.22222222222222,0.7081818181818477,-13.519999999999985,0.6536909090909253,-7.5044354858090685,18 days 12:00:00,15 days 03:25:42.857142857,0.024694023097718704,-4.637035213269291,-0.5553175906805452,-0.21962038841877463,0.6487719320021775,-0.6944523964122284
HND,2017-03-01 00:00:00,2025-08-20 00:00:00,2119 days 00:00:00,100.0,53.6620677668222,-46.3379322331778,84.19825025801464,100.0,1.9798583740477138,55.208261395290535,1897 days 00:00:00,14,14,0,0.0,21.428571428571427,7.926533652373646,-18.361507812498843,4.660297722147582,-6.526819749100395,24 days 00:00:00,13 days 04:21:49.090909091,0.17928271258314582,-3.3098523023698414,-0.39944438795455167,-0.18416089333407584,0.8015397566062203,-0.5174201501639084
HNG,2016-06-06 00:00:00,2025-08-20 00:00:00,2296 days 00:00:00,100.0,84.73241814727868,-15.267581852721321,-26.88505747126454,100.0,0.73693910362823,30.1157931467963,1165 days 00:00:00,4,4,0,0.0,25.0,0.7794117647059,-7.144428383705648,0.7794117647059,-5.614003204684368,26 days 00:00:00,11 days 00:00:00,0.0441365387062365,-3.816895463180333,-0.1691851884874739,-0.0863115806522647,0.8700869938103707,-0.23511816600030913
HPG,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,136.89699186763852,36.89699186763852,345.184810830177,100.0,1.9540210683718782,30.193877767592692,1147 days 00:00:00,9,9,0,0.0,44.44444444444444,54.066666666666684,-18.960103583815023,22.147640298304765,-8.18337297115069,56 days 06:00:00,19 days 14:24:00,1.7899182354958891,4.099665763070947,0.38816855348980744,0.16887195545176592,1.2019945125083373,0.4748436414194482
HPI,2018-03-01 00:00:00,2025-08-20 00:00:00,1868 days 00:00:00,100.0,80.81070504547557,-19.189294954524428,108.44074537821248,100.0,1.4514816279403762,48.662594843299686,1608 days 00:00:00,9,9,0,0.0,33.33333333333333,29.770000000000007,-27.323387096774184,15.120604112909703,-9.41584391598606,43 days 00:00:00,13 days 00:00:00,0.6248151410697735,-2.13214388383605,0.025097487195503736,-0.08379448076699454,1.0158344539120814,0.03473315094764582
HPW,2017-04-18 00:00:00,2025-08-20 00:00:00,2086 days 00:00:00,100.0,32.2042624013682,-67.7957375986318,225.6464861372224,100.0,2.2654452018701337,76.0832156123245,1868 days 00:00:00,18,18,0,0.0,22.22222222222222,7.792000000000028,-27.80394736842125,5.334183847774298,-8.731474252025942,23 days 06:00:00,11 days 10:17:08.571428571,0.18170533666163283,-3.766429866590654,-0.3619713011169991,-0.23637760981156822,0.799766593133902,-0.4825591266329879
HPX,2018-12-11 00:00:00,2025-08-20 00:00:00,1669 days 00:00:00,100.0,103.80073502242541,3.800735022425414,-64.81624759230746,100.0,1.2203575482003137,27.300121053004933,992 days 00:00:00,7,6,1,8.512672961936659,16.666666666666664,13.941861683196915,-8.870566037735832,13.941861683196915,-3.4679206490903676,26 days 00:00:00,13 days 04:48:00,0.7209604367658413,-0.785322989918539,0.12804846313846693,0.030004529757993344,1.0876031157772295,0.1904087754755361
HQC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,153.73536900407984,53.73536900407985,-23.396226415093846,100.0,1.0317892197746326,35.208756700504026,552 days 00:00:00,5,4,1,17.661013166796295,50.0,39.68102766798419,-22.75806451612902,36.919849094107704,-14.366315495058728,57 days 00:00:00,9 days 12:00:00,2.1498688372332366,9.018588959320887,0.4597489268540755,0.20024869242413185,1.2656432131583204,0.707613459599599
HSG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,144.1350181632829,44.13501816328288,37.96052065361446,100.0,2.303777115972978,25.3000751930668,1041 days 00:00:00,10,10,0,0.0,30.0,44.55916254543038,-7.411715976331379,28.481328952269696,-5.028528545201029,49 days 00:00:00,14 days 13:42:51.428571428,2.104821944862885,4.413501816328285,0.42246858057182274,0.23567211595031337,1.199600802074703,0.6299085897820109
HT1,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,105.48121039794192,5.481210397941922,-6.509323407199741,100.0,0.4180752065181948,23.706722522760355,2277 days 00:00:00,2,2,0,0.0,50.0,6.300342465753316,-0.7654716981132155,6.300342465753316,-0.7654716981132155,18 days 00:00:00,9 days 00:00:00,7.743299731510921,2.740605198970955,0.14731597239688038,0.03581073718621425,1.2014766444815583,0.21603084908428136
HTG,2017-11-01 00:00:00,2025-08-20 00:00:00,1942 days 00:00:00,100.0,98.15178024037785,-1.848219759622154,256.14464770990884,100.0,1.5928229908346059,22.428698176933676,1850 days 00:00:00,8,8,0,0.0,50.0,3.300484701605578,-6.100947752859843,2.21452481162406,-2.592933757424724,25 days 12:00:00,13 days 06:00:00,0.8243865488841747,-0.23102746995276924,0.06255534927860909,-0.015605462519742725,1.0424397638707927,0.09176519329210787
HTM,2018-09-21 00:00:00,2025-08-20 00:00:00,1726 days 00:00:00,100.0,119.77634378631933,19.77634378631933,31.263067525111545,100.0,0.7278269554761754,28.74926104498056,985 days 00:00:00,3,3,0,0.0,33.33333333333333,32.50251956480246,-8.255428571428567,32.50251956480246,-4.856016172506732,44 days 00:00:00,13 days 00:00:00,2.557964569888246,6.59211459543978,0.28479929219098177,0.13530371781545011,1.2542130056286096,0.3960343767626201
HUT,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,285.5865814371587,185.5865814371587,195.16487395676708,100.0,3.2094387641245143,31.96881091617934,1123 days 00:00:00,10,10,0,0.0,50.0,69.3732142857143,-12.818947368421032,32.71245488741823,-5.374120964205671,43 days 14:24:00,11 days 00:00:00,4.135282120497135,18.558658143715874,0.8401869676814328,0.5657357852850755,1.448518700389618,1.3920502133697146
HVN,2017-06-01 00:00:00,2025-08-20 00:00:00,2049 days 00:00:00,100.0,273.4998439850852,173.4998439850852,46.4376204591215,100.0,3.0600790618543865,49.78634923377458,1573 days 00:00:00,9,9,0,0.0,33.33333333333333,116.69687500000003,-14.203456098856018,68.59879748914969,-7.411721517673555,57 days 08:00:00,12 days 04:00:00,3.235279394568216,19.27776044278724,0.9191802422575193,0.39427118858892196,1.467585175949399,1.4904796024316374
ICN,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,39.07127825271054,-60.92872174728946,234.7394214610795,100.0,2.2215712388893682,69.23728837073782,1619 days 00:00:00,16,16,0,0.0,25.0,32.69855984142076,-33.92633198707068,13.007336263102188,-10.635088458417442,26 days 06:00:00,15 days 08:00:00,0.3023067571874467,-3.80804510920559,-0.25731878573424444,-0.1997881642925097,0.8622835572007078,-0.3382353544813809
IDC,2018-04-20 00:00:00,2025-08-20 00:00:00,1826 days 00:00:00,100.0,121.88081904766614,21.880819047666137,106.62277159283109,100.0,2.4589926279680894,47.95404247448417,1142 days 00:00:00,9,9,0,0.0,44.44444444444444,77.50000000000001,-14.709285714285794,21.474357355570888,-8.64006301047195,50 days 12:00:00,8 days 19:12:00,1.3361599764442251,2.4312021164073476,0.2941811771998113,0.08413401543128862,1.1444900326337182,0.42909913788759846
IDI,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,158.743832342282,58.74383234228199,100.00744865210835,100.0,1.1954638414373466,20.743034055727556,1147 days 00:00:00,5,5,0,0.0,60.0,30.37437722419929,-4.6073529411745415,19.57473448073684,-3.2028764705872703,30 days 08:00:00,20 days 00:00:00,8.757792870657605,11.748766468456397,0.5966803494445784,0.3661748991952131,1.4491109040323393,0.9988442549274609
IDJ,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,130.35847657992906,30.358476579929043,329.0955956915632,100.0,1.1936107125437627,21.93450904739615,1451 days 00:00:00,5,5,0,0.0,40.0,33.10000000000001,-9.565624999999995,28.937500000000004,-7.718411144578309,28 days 00:00:00,14 days 00:00:00,2.020235222204883,6.071695315985809,0.32370273039711933,0.19555718029986452,1.246859202708133,0.4761864209697238
IDP,2021-06-07 00:00:00,2025-08-20 00:00:00,1052 days 00:00:00,100.0,103.36086587306986,3.360865873069855,211.85056001795238,100.0,0.8920009039502197,27.55997375728149,968 days 00:00:00,4,4,0,0.0,25.0,27.614285714285742,-11.471077693075923,27.614285714285742,-6.671280451478196,24 days 00:00:00,15 days 00:00:00,1.1387306621548274,0.8402164682674638,0.1555211377957412,0.041854728906979125,1.1403932653994542,0.23260565200659244
IFS,2017-04-13 00:00:00,2025-08-20 00:00:00,2089 days 00:00:00,100.0,111.53688458543495,11.536884585434947,154.08500590318775,100.0,3.2840709897432667,44.171133558091675,1535 days 00:00:00,15,15,0,0.0,40.0,30.469300000000022,-21.055036496350354,16.039734307549857,-7.90768800647001,27 days 08:00:00,15 days 10:40:00,1.13091506375709,0.7691256390289984,0.22921616027081168,0.04360423272253148,1.1157238996707772,0.3343112191557418
IJC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,173.1621842723489,73.1621842723489,154.55797843740604,100.0,4.486325113861148,40.31834868152387,1142 days 00:00:00,14,14,0,0.0,42.857142857142854,83.68334158060242,-11.453758739783243,21.92243328972122,-6.0362405884185355,25 days 16:00:00,15 days 09:00:00,1.8528006779316295,5.2258703051677795,0.5013440582305464,0.22539849748592133,1.2466447195480859,0.7153355840118256
IMP,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,101.15012565306931,1.1501256530693098,140.17584830022875,100.0,1.7269675959773307,24.215416019477722,964 days 00:00:00,8,7,1,-2.977606823912211,57.14285714285714,12.631192660550376,-13.167788461538454,8.078166141095108,-8.484352818234363,36 days 00:00:00,8 days 16:00:00,1.134169928567998,0.5896760681402196,0.06817270654060405,0.00748484808850667,1.0385040470915454,0.09766041149985273
IPA,2016-11-04 00:00:00,2025-08-20 00:00:00,2192 days 00:00:00,100.0,124.98681815840781,24.986818158407814,249.40688399540863,100.0,2.293456971588412,62.603424483540415,2047 days 00:00:00,7,7,0,0.0,28.57142857142857,105.64696188340807,-37.00526315789473,62.85448049193856,-11.646520052068158,26 days 12:00:00,49 days 19:12:00,1.2463645251773723,3.5695454512011136,0.2831182162605234,0.06043978010125077,1.3173285268520878,0.40108469744301584
ITA,2016-06-06 00:00:00,2025-08-20 00:00:00,2297 days 00:00:00,100.0,188.97752986467145,88.97752986467145,-47.72727272727234,100.0,2.048751740055458,34.76638708650835,893 days 00:00:00,6,6,0,0.0,50.0,98.42738853503185,-14.186000000000002,43.866605406383,-10.609329096530388,46 days 16:00:00,11 days 00:00:00,2.387569772446841,14.829588310778579,0.6307433116731215,0.30611758181141757,1.3676825821050818,0.9793141025860764
ITC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,99.52589117693387,-0.4741088230661319,177.8461737480598,100.0,1.5579709770818628,39.28334631073254,2276 days 00:00:00,9,8,1,8.226517610192573,62.5,27.223529411764712,-21.340036746390204,6.910411077334398,-12.320192730322061,22 days 04:48:00,12 days 16:00:00,0.7476503886959196,-1.08757830415734,0.06665419305253771,-0.001915790573542805,1.0363618098358305,0.09643618766706206
KBC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,97.28508169907636,-2.7149183009236424,189.4847088095475,100.0,2.2931420898021986,31.63806685266727,1605 days 00:00:00,11,11,0,0.0,36.36363636363637,18.32690909090911,-12.391186440677956,8.825585360700671,-4.91876597203325,45 days 18:00:00,11 days 13:42:51.428571428,0.9257630691075978,-0.24681075462942204,0.0292613409656272,-0.013752253484790469,1.012778083999746,0.04166089106178386
KDC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,214.72805009247077,114.72805009247078,151.8365897721766,100.0,2.923171134697927,11.290322580645155,763 days 00:00:00,9,9,0,0.0,88.88888888888889,25.491005241840682,-0.2221350943844768,10.302665654229862,-0.2221350943844768,27 days 03:00:00,19 days 00:00:00,296.6545306321477,12.74756112138564,1.1326523749612372,1.1398991308185553,1.8478491917314128,2.260884435779472
KDH,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,85.12205325797937,-14.877946742020626,313.50670777729493,100.0,2.529405746030798,32.19018962076787,1834 days 00:00:00,13,13,0,0.0,38.46153846153847,7.510977701543616,-13.362666853932586,4.202989600720449,-4.382732603986115,23 days 00:00:00,18 days 18:00:00,0.5789828524820735,-1.1444574416938944,-0.1155691306252299,-0.07827260319970623,0.9473172068250365,-0.15160699434122166
KHG,2021-12-10 00:00:00,2025-08-20 00:00:00,919 days 00:00:00,100.0,104.65625757528733,4.656257575287327,-52.12812845392837,100.0,0.797814655267083,33.17468645242347,853 days 00:00:00,4,4,0,0.0,50.0,17.62602230483272,-14.893546592797776,14.430179827115165,-10.45351142809873,34 days 00:00:00,22 days 00:00:00,1.2158903008256212,1.1640643938218327,0.2165704254785921,0.05498173440001525,1.1243399557176945,0.2556502895645108
KLB,2017-11-16 00:00:00,2025-08-20 00:00:00,1937 days 00:00:00,100.0,118.57313830178774,18.573138301787736,180.03675561990485,100.0,1.8745717622683429,27.08347737591611,970 days 00:00:00,8,8,0,0.0,37.5,21.06287571372142,-8.178702163061544,14.009145121252665,-4.277938318501543,27 days 08:00:00,10 days 19:12:00,1.7057427151104483,2.321642287723467,0.27698392831298746,0.12045237922963743,1.171449201488895,0.4544495753302086
KOS,2018-05-09 00:00:00,2025-08-20 00:00:00,1817 days 00:00:00,100.0,73.40955950210774,-26.59044049789226,68.81203137866703,100.0,1.572060391059462,30.434620545304515,1521 days 00:00:00,10,10,0,0.0,30.0,5.764179104477617,-25.900689053442385,4.0259791645798035,-5.492117915718088,30 days 00:00:00,16 days 20:34:17.142857143,0.2545882475688786,-2.6590440497892267,-0.3920396271515475,-0.19782331963025476,0.7678113136695632,-0.4283949518748737
KSB,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,113.27528901040827,13.275289010408272,15.717290027245202,100.0,1.6563107784825386,22.15385459357767,2024 days 00:00:00,7,7,0,0.0,57.14285714285714,17.285888738127742,-10.939756592292088,9.191243851896042,-7.078163169163952,32 days 12:00:00,12 days 08:00:00,1.5002288737318823,1.8964698586297501,0.21537758777223406,0.09002258127723219,1.12486430953249,0.3170650196137423
KSF,2022-03-02 00:00:00,2025-08-20 00:00:00,867 days 00:00:00,100.0,115.0930494823759,15.093049482375903,-30.60661764705872,100.0,0.9211449456093341,27.46579668533689,739 days 00:00:00,5,4,1,9.803488757896162,25.0,22.869277108433742,-9.189550072568927,22.869277108433742,-4.952518826304752,20 days 00:00:00,11 days 16:00:00,1.3250899724503784,1.3223901811199337,0.3918803385850524,0.2219680471940372,1.2790278799424866,0.6657582129982887
KSV,2016-12-15 00:00:00,2025-08-20 00:00:00,2160 days 00:00:00,100.0,87.00172181379335,-12.998278186206647,2818.8352170951025,100.0,0.7679310017830444,31.63634369602705,1321 days 00:00:00,4,4,0,0.0,50.0,29.388274683788467,-26.489473684210513,18.756637341894237,-20.956165413533824,19 days 00:00:00,13 days 00:00:00,0.7076228619087437,-3.2495695465516583,-0.07274906637689584,-0.07350631050421576,0.930807241673529,-0.10247612429034494
L14,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,139.74615750902,39.746157509019994,300.2093980193449,100.0,1.746991066405566,48.661032016407376,1992 days 00:00:00,9,8,1,21.140436055743734,37.5,58.27520623968909,-13.939160839160817,30.72592023761756,-11.305508944913933,36 days 00:00:00,17 days 00:00:00,1.3014667889874092,2.325715181659536,0.33751011512183193,0.11189039030571844,1.1836017998923152,0.5182776121276073
L18,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,63.47155427050621,-36.52844572949379,373.91809390359106,100.0,1.8991769460459793,46.70439487392356,1923 days 00:00:00,11,11,0,0.0,36.36363636363637,21.260047700093928,-16.849999999999984,6.750346289106202,-9.456571562216979,28 days 18:00:00,14 days 13:42:51.428571428,0.3908966386621805,-3.3207677935903455,-0.3110956687772164,-0.1487707332347425,0.8027458905167167,-0.4195013848386572
LAS,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,86.39145680775609,-13.608543192243912,34.05272402687538,100.0,1.8060525339726727,35.984128893767775,911 days 00:00:00,9,9,0,0.0,33.33333333333333,37.34630872483222,-18.323451327433617,23.20123535096256,-11.51262172309832,37 days 16:00:00,12 days 16:00:00,0.8165996803173738,-1.5120603546937676,-0.018040433817412993,-0.06365991485578323,0.9910821260906301,-0.025080442290803282
LBM,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,118.00637727919874,18.006377279198745,93.07791561033869,100.0,2.2155326615682167,21.43324664881226,1823 days 00:00:00,9,9,0,0.0,33.33333333333333,22.827796610168974,-4.740909090908753,12.302867421123837,-2.837835037392977,25 days 00:00:00,14 days 20:00:00,1.8261947005563397,2.000708586577638,0.26711126429905624,0.12399614451121255,1.1659348930928048,0.4028485677690144
LCG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,74.88215113577468,-25.117848864225323,263.46329153521157,100.0,1.5964096416254536,34.53532884648517,1213 days 00:00:00,9,9,0,0.0,22.22222222222222,28.578569191390695,-18.32781065088756,15.284679332537273,-7.573528249721016,36 days 12:00:00,14 days 00:00:00,0.498305847231478,-2.7908720960250357,-0.23150348388759018,-0.12969242239667048,0.8805134147396593,-0.3033481955881386
LDG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,120.90851156149628,20.908511561496283,-14.084058079859641,100.0,1.5204733243890942,44.641449291950046,899 days 00:00:00,6,6,0,0.0,50.0,23.323853211009173,-20.06297428571427,19.088683648002235,-10.227553040557979,29 days 00:00:00,17 days 08:00:00,1.4593093804826403,3.4847519269160427,0.25138762292870753,0.06840099974469999,1.1422538917299994,0.3711416622787048
LDW,2018-08-07 00:00:00,2025-08-20 00:00:00,1758 days 00:00:00,100.0,128.2290432819412,28.229043281941184,97.93321020956462,100.0,0.773264958939655,16.696319495587698,964 days 00:00:00,4,4,0,0.0,50.0,48.49621939882244,-13.520000000000001,24.281725949411225,-6.8592860890273295,147 days 00:00:00,224 days 12:00:00,3.063817124590652,7.057260820485299,0.3450450598464514,0.3173192545491548,2.3505162477252886,1.1394786925908191
LGC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,60.68296212312554,-39.31703787687446,205.59604135873207,100.0,2.414509722335905,43.62989736088923,2251 days 00:00:00,15,15,0,0.0,13.333333333333334,18.87353497164462,-13.199293394881648,10.413276106511978,-5.117538597859552,22 days 00:00:00,15 days 01:50:46.153846153,0.2906230564954844,-2.6211358584582976,-0.36658248406062577,-0.17438052321450137,0.7932229204984761,-0.47912822201678423
LHC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,90.83903263050195,-9.160967369498053,444.24007522631683,100.0,3.087006143638822,64.99143874748474,1136 days 00:00:00,13,13,0,0.0,30.76923076923077,67.04038461538461,-48.218241953656275,26.487224234102435,-8.621066694896307,30 days 18:00:00,10 days 10:40:00,0.9339013243308738,-0.7046897976537014,0.13240814696838535,-0.023242949600664586,1.1126748941842897,0.1554175733092921
LHG,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,92.61585150010369,-7.384148499896312,118.75354289406755,100.0,1.1674799932868192,26.68955147183056,999 days 00:00:00,6,6,0,0.0,16.666666666666664,6.608584493868225,-7.124470320499987,6.608584493868225,-2.7447511663777213,46 days 00:00:00,16 days 09:36:00,0.4643816750292981,-1.2306914166493879,-0.03439812672877648,-0.04525683851047847,0.9781725552299682,-0.04656288249972566
